,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
95,metmuseum,"Today our eyes are on the skies for @NASA's historic rocket launch! 🚀✨

In the late 1800s astronomers Paul and Prosper Henry built a photographic telescope to track the stars, creating some of the most sublime scientific photographs to date.

Learn more: https://t.co/HlkZjS7i6L https://t.co/JLOVKfG2Zb",2020-05-27 13:50:03,49,233,4341580
96,metmuseum,"Get ready—#TeensTakeTheMet goes virtual this Friday, May 29! 🎉 

...Not familiar? Learn all about #TeensTakeTheMet and the Museum's teen programs in this @LATVNetwork️ interview with The Met's Darcy-Tell Morales 🎧 ➡️ https://t.co/dHBWHJf50i https://t.co/QOfJc6fxfO",2020-05-26 23:34:03,12,29,4341580
97,metmuseum,"#AllByYourShelf Pick of the Day: ""The Academy of the Sword: Illustrated Fencing Books 1500–1800""

En garde! 🤺 Explore rare books on fencing and dueling from #TheMet's Arms and Armor Department in this 1998 publication.

Read it: https://t.co/OUeNBq2m8f

#MetPubs https://t.co/0dlEuVF7uZ",2020-05-26 23:18:01,30,98,4341580
98,metmuseum,"""Can a work of art reclaim history?""

#AaronDouglas—born #OTD in 1899—was a leading figure of the Harlem Renaissance.

In this episode of #MetCollects, the late artist and scholar David Driskell explores Douglas's powerful painting ""Let My People Go,"" acquired by The Met in 2015. https://t.co/2is6jzttWb",2020-05-26 21:20:00,17,64,4341580
99,metmuseum,"Grab a bud, it’s #MuseumTeaTime! 🌸

This ewer—or suichū—was used to replenish the water jar in a Japanese tea ceremony.

The glaze and design are characteristic of Oribe ware—a style of pottery that first appeared in the 16th century.

Learn more: https://t.co/mbctbAJfxx https://t.co/o0AQ6KM1c8",2020-05-26 20:09:02,66,262,4341580
100,metmuseum,"How did they do that? 🤔

Learn how Met staff created ""Fanfare""—an exuberant installation of brass instruments that greets visitors to our musical instrument galleries. ⬇️ 

P.S. Scroll all the way down for a wicked time-lapse!
https://t.co/8IMzYH7m1j",2020-05-26 19:03:01,45,125,4341580
101,metmuseum,"“It is not enough to photograph the obviously picturesque.” 📸 

#DorotheaLange—born #onthisday in 1895—captured this scene outside the home of the Solomon family as part of a series on tenement life on Manhattan’s Lower East Side.

Take a closer look ⬇️  
https://t.co/HxriwfAmLf https://t.co/JWHQERnpMt",2020-05-26 15:20:02,42,147,4341580
102,metmuseum,"#MetKidsFunFact: The walls of this room are adorned with more than 30 verses of poetry in Arabic calligraphy—read from right to left. ✍️

Once part of a house in Damascus, Syria, this room welcomed visitors and hosted gatherings. 

Learn more: https://t.co/qbimaOHRM1 https://t.co/8O01IiA65Z",2020-05-26 04:17:03,75,301,4341580
103,metmuseum,"#AllByYourShelf Pick of the Day: ""Childe Hassam: American Impressionist""

Explore the works of the prolific pioneer of American Impressionism Childe Hassam in this 2004 publication.

Read it: https://t.co/8gdaqdK6c1

#MetPubs https://t.co/N40j0XJOwQ",2020-05-25 19:27:02,25,98,4341580
104,metmuseum,"Mark you calendar! ✨ On Saturday, June 6, take a virtual journey through The Met's galleries with @nycballet in the digital premiere of ""Silas Farley: Songs from the Spirit,"" a #MetLiveArts commission performed at the Museum last year.

https://t.co/b3ycPcbSiy?",2020-05-25 17:32:01,14,53,4341580
105,metmuseum,Share your creativity while staying safe! Join us to take the #MetMaskChallenge ⬇️ https://t.co/wXRTSUwT0H,2020-05-25 16:22:23,8,25,4341580
106,metmuseum,"Meanwhile, his contemporaries in other fields, including Thomas Cole and the Hudson River School painters, were of the same mindset.

Read more from 2018 Met guest blogger @TylerGreenBooks on the ""Cole-Emerson coincidence"" ⬇️ 
https://t.co/eFpzRuqlTa",2020-05-25 15:42:04,6,54,4341580
107,metmuseum,"In ""Nature,"" #Emerson urged readers to find pleasure and meaning in the American landscape, beyond its value as commercially profitable land.⁣⁣

""Nature"" became a seminal work for the #Transcendentalist movement—and Emerson, its leader. https://t.co/onKeTZmQHK",2020-05-25 15:42:04,20,79,4341580
108,metmuseum,"""To go into solitude, a man needs to retire as much from his chamber as from society. I am not solitary whilst I read and write, though nobody is with me.⁣"" 🌿 
⁣
So begins the first chapter of ""Nature,"" published in 1836 by #RalphWaldoEmerson—born #OTD in 1803. https://t.co/n22M8ziiI0",2020-05-25 15:42:03,66,221,4341580
109,metmuseum,"#AllByYourShelf Pick of the Day: ""Landscapes Clear and Radiant: The Art of Wang Hui (1632–1717)""

Get lost in the landscapes of Wang Hui—the most celebrated painter of 17th-century China—in this 2008 publication. 🌿

Read it: https://t.co/KFA1iZlFbM
#MetPubs https://t.co/VHoge8R93x",2020-05-24 22:08:01,34,118,4341580
110,metmuseum,"What makes ""The Great Wave"" so vibrant and rich? 

Dive in as Met scientists share the techniques that went into creating this iconic Japanese work. 🌊
https://t.co/3zAyyYZOZG",2020-05-24 20:10:01,148,451,4341580
111,metmuseum,"According to the Roman writer Pliny, the Herakles knot—seen at the center of this armband—could cure wounds. ✨

The motif's popularity in Hellenistic jewelry suggests that it was also thought to have the power to avert evil.

Learn more: https://t.co/M4SJ0AzH6C https://t.co/HX5bazWKE4",2020-05-24 14:40:02,90,390,4341580
112,metmuseum,"#MetKidsFunFact: This marble statue depicts a mouflon—a wild sheep native to western Asia. 🐏

Its curving horns can be almost three feet long! 

Learn more: https://t.co/ekBC5Bww8X https://t.co/TyNK9fT5Mz",2020-05-24 13:06:02,48,180,4341580
113,metmuseum,"#AllByYourShelf Pick of the Day: ""The Art of Illumination: The Limbourg Brothers and the Belles Heures of Jean de France, Duc de Berry""

Dive into one of the most lavishly illustrated books of the Middle Ages in this 2008 publication. ✨

Read it: https://t.co/D1CgM4ilwU
#MetPubs https://t.co/oxSBR4M6ZC",2020-05-23 22:56:02,61,214,4341580
114,metmuseum,"Treat yo' bookshelf! 📚

Find art books and exhibition catalogues starting at $5 from the #MetStore.

Browse 'em ➡️ https://t.co/EQ0aJmb1Cq https://t.co/RClkcE0ftv",2020-05-23 21:18:01,20,75,4341580
115,metmuseum,"In honor of #EidAlFitr, a peek at this tiny Qur'an—just 6 x 4 inches! ✨

Made in 1851, its lettering echoes that of 16th-century calligrapher Shaikh Hamdullah, whose Ottoman naskh, or script, has rounded letter forms and upright vertical strokes.

More: https://t.co/hVxAxq5SDX https://t.co/yjWWYAHgiJ",2020-05-23 20:51:03,58,219,4341580
116,metmuseum,"If you loved last week's #FromTheVaults silent film ""The Pottery Maker,"" don't miss this! 

Take a deeper look at the film and learn about musician Ben Model, who composed a new original score for the 1926 movie from The Met's moving-image archive. ⬇️

https://t.co/KWhPymckWW",2020-05-23 20:05:02,16,60,4341580
117,metmuseum,"In this richly carved work, a scholar returns from a spring outing filled with wine and poetry—AKA our dream scenario. 🍷

He rides home on horseback while his five attendants, scattered throughout the scene, fulfill a variety of tasks.

Learn more: https://t.co/ZOj4VHUsRa https://t.co/VRoDMdwzW3",2020-05-23 19:42:03,64,327,4341580
118,metmuseum,"A peek into our #Caturday camera roll courtesy of Walker Evans 📸

Enjoy his ""12 Portraits of a Cat"" here: https://t.co/AfcHJz0JQi 

© Walker Evans Archive https://t.co/DTXvjruAa6",2020-05-23 10:22:02,80,312,4341580
119,metmuseum,"#AllByYourShelf Pick of the Day: ""Beyond Babylon: Art, Trade, and Diplomacy in the Second Millennium B.C.""

Explore more than 350 innovative examples of art from the Bronze Age in this 2008 publication. 

Read it: https://t.co/UM0zzYdclh
#MetPubs https://t.co/IaklHdewn7",2020-05-22 22:35:03,26,95,4341580
120,metmuseum,"🎥 Watch the full 18-minute film—and more from our archive—at https://t.co/fslmwt5LVh.

#FilmFriday
#FromTheVaults https://t.co/DOxw4ppb6J",2020-05-22 20:41:11,9,38,4341580
121,metmuseum,"On #FilmFriday, transport yourself to the 12th-century as pilgrims make their way to the shrine of Saint James in Santiago de Compostela, Spain. Listen to their stories over contemporary footage of the European countryside in this 1993 documentary. https://t.co/X7bjn5ViSy",2020-05-22 20:40:13,42,155,4341580
122,metmuseum,"#MetKidsFunFact Henry Fox Talbot made this photograph without using a camera!

He created it more than 175 years ago, shortly after helping to invent photography (which he called ""photogenic drawing"") in 1839.

Learn more: https://t.co/WSdedMZhmM https://t.co/JYCjS4gWDi",2020-05-22 20:37:02,14,70,4341580
123,metmuseum,"One week from today! ✨ 

Get excited for our first-ever virtual #TeensTakeTheMet. Next Friday, May 29, join The Met and more than 30 community partners for online art-making, music, performances, and much more. 

See the full schedule of events ⬇️ 
https://t.co/IGbxdjzjGL https://t.co/FVingh7eHN",2020-05-22 20:01:27,6,19,4341580
124,metmuseum,"@pelusoart Us, too 🤚 Books barely count as “stuff” though, right? 📚🤗",2020-05-22 19:59:23,0,0,4341580
125,metmuseum,"A shout to those alone at home—we promise your hair looks great!

Well versed in the art of the everyday, Mary Cassatt—born #otd in 1844—depicts a young woman fixing her updo, aided by mirrors, in this relatable ca. 1908–9 domestic scene.

Learn more: https://t.co/KIGZhXy8I6 https://t.co/KLTvg4Aj2T",2020-05-22 19:12:04,45,222,4341580
126,metmuseum,"This spring #WatsonLibrary staff have been hard at work fully cataloguing the collection from Onestar press, whose collaboration with artists has resulted in over 300 artists' books!

⬇️ Read this interview with its founders on the newly available PDFs. 
https://t.co/Ls0gCqKQJj",2020-05-22 18:15:03,5,26,4341580
127,metmuseum,"#DYK: Met Escapes offers a virtual space for people with dementia and their care partner​s to connect with each other and art.

Join us at our next Met Escapes program on Wednesday, May 27, to explore art from the #MetCloisters.

Register ➡️ https://t.co/oxzG50WCHh
#MetAccess https://t.co/JvimynxH6D",2020-05-21 23:15:05,33,141,4341580
128,metmuseum,"#AllByYourShelf Pick of the Day: ""The Ceaseless Century: Three Hundred Years of Eighteenth-Century Costume""

Explore the lasting influence of 18th-century style in this 1998 publication. 👗

Read it: https://t.co/MRrQUFMKW9

#MetPubs https://t.co/bffKrqp7g3",2020-05-21 22:52:02,31,100,4341580
129,metmuseum,"Happy birthday, Marcel Breuer! Explore the architecture of the iconic #MetBreuer building through this audio journey. 🎧 ⬇️ 

https://t.co/LDhaF0f35c",2020-05-21 20:17:00,17,56,4341580
130,metmuseum,"4/4 Stay up to date with #MetAccess ⬇️
https://t.co/krUUU4fXkB https://t.co/UmpXX7KKtS",2020-05-21 19:30:38,3,41,4341580
131,metmuseum,"3/4 Show us what you come up with! On Tuesday, May 26, share your projects at our virtual Discoveries program—a free workshop for ​folks with learning and developmental disabilities and those on the autism spectrum.

Register here ⬇️
https://t.co/N3WktksW1I",2020-05-21 19:30:38,3,13,4341580
132,metmuseum,"2/4 Think about some of your favorite foods. How would you design a special dish for your favorite food? 

Gather some art-making supplies and try your hand at creating one! https://t.co/t0l16lUarm",2020-05-21 19:30:37,0,15,4341580
133,metmuseum,"1/4 On #AccessibilityAwarenessDay, grab a loved one and try out this art-making prompt from #MetAccess. ⬇️

This porcelain oyster plate was made in 1881 in Brooklyn, New York. At that time, oysters were very commonly eaten.

What do you imagine someone could use this plate for? https://t.co/DMbRq091iD",2020-05-21 19:30:37,21,145,4341580
134,metmuseum,"Selfies...15th-century edition? 🤳

This study was made by Renaissance artist (and birthday boy, born #otd in 1471) #AlbrechtDürer for his painted self-portrait of 1493—one of the earliest independent self-portraits in Western painting!

Learn more: https://t.co/6K1J7dHJxr https://t.co/4jHDMKI4ES",2020-05-21 18:20:02,38,157,4341580
135,metmuseum,"#AllByYourShelf Pick of the Day: ""Egyptian Art in the Age of the Pyramids""

Explore more than 250 Egyptian sculptures, reliefs, paintings, and more from the third millennium B.C.E. in this 1999 publication.

Read it: https://t.co/xeCF2tiGt0

#MetPubs https://t.co/HMfpVRGPaW",2020-05-21 00:21:01,69,238,4341580
136,metmuseum,"“See how the room grows to accommodate my view.
This is what walls can do.""

Poet Wendy S. Walters confronts the painful, enduring relevance of Jean-Baptiste Carpeaux’s sculpture “Why Born Enslaved!” in this episode of #MetCollects.

Learn more: https://t.co/QLtb8Jr4w1 https://t.co/xlCHgqije1",2020-05-20 22:30:00,12,46,4341580
137,metmuseum,"In challenging times, art prevails. 

From Henri Matisse's ""Jazz"" to Rayyane Tabet's ""Alien Property,"" explore the stories of a few artworks that were created under—or withstood—extraordinary circumstances. ⬇️

https://t.co/c6NncyrM9X",2020-05-20 21:40:01,54,164,4341580
138,metmuseum,"Get you an artist who can do it all 👩‍🎨⁣
⁣
Today's #wcw Angelica Kauffmann was an artist, linguist, and founding member of the Royal Academy in London! 

This 1787 piece was inspired by François Fénelon’s novel ""The Adventures of Telemachus.""

Learn more: https://t.co/ZxarYEG68V https://t.co/MvY3HIsIdZ",2020-05-20 20:26:02,33,137,4341580
139,metmuseum,"Missed this week's Drop-in Drawing? Never fear! 

✍️ With guidance from a Met educator, try your hand at drawing a still life. Get the full video lesson on Facebook or YouTube. #MetSketch

Watch on Facebook ⬇️ 
https://t.co/W6qYdpQAps

Watch on YouTube ⬇️ 
https://t.co/hCdIWnm86W https://t.co/oomD0QfbNx",2020-05-20 20:15:19,13,52,4341580
140,metmuseum,"#MetKidsFunFact: Like a modern-day air freshener, this lion once contained charcoal and incense. Holes along the lion's body allowed the scented smoke to escape. 🌬

Learn more: https://t.co/z6752nu5cx https://t.co/9bOD54KP1F",2020-05-20 17:43:04,52,233,4341580
141,metmuseum,@YaleBritishArt You better tea-leaf it! Steep you then 👋,2020-05-20 00:01:47,0,1,4341580
142,metmuseum,"#AllByYourShelf Pick of the Day: ""Pen and Parchment: Drawing in the Middle Ages"" ✒️ 📜 

What's distinctive about medieval drawings? How are Renaissance drawings different? Who were the main artists? Get answers in this 2009 publication.

Read it: https://t.co/dGFSeQi1oT
#MetPubs https://t.co/VrOblj1Dgn",2020-05-19 23:35:02,50,125,4341580
143,metmuseum,"How delightful to have a friend for tea! ☕️ 🤗 Thanks for joining our #MuseumTeaTime, @YaleBritishArt. https://t.co/ewkcNWGu6l",2020-05-19 22:44:28,16,88,4341580
144,metmuseum,"This week's #MuseumTeaTime is fit for a queen 👑
⁣
From 1835–1843 French queen Marie-Amélie sent several sets of this design as diplomatic gifts. The bamboo handles and scrolling feet are two of many features inspired by Chinese lacquerware.

Learn more: https://t.co/hh7ol6oGqv https://t.co/USubbuN8Rb",2020-05-19 20:08:02,55,244,4341580
145,metmuseum,"AR meets The Met! Experience this zemí cohoba stand in 3D with our new digital feature available on iOS. ⬇️ 

https://t.co/ci7iSMJQKT",2020-05-19 15:25:01,15,57,4341580
146,metmuseum,"@IcomOfficiel ❤️❤️❤️❤️ Thanks for supporting us and so many museum friends, colleagues, and institutions worldwide.",2020-05-18 19:59:40,0,4,4341580
147,metmuseum,"#DYK: Founded in 1946, @IcomOfficiel is an international organization of museums and professionals committed to the research, conservation, continuation, and communication of the world’s natural and cultural heritage. 

Learn more about ICOM ➡️ https://t.co/FOv8Dir1NM

#IMD2020⁣ https://t.co/qjdP2J2H2K",2020-05-18 18:19:37,10,23,4341580
148,metmuseum,"3/ “I'm grateful for organizations like #ICOM that unite us and represent the importance of supporting the cultural institutions in our communities.

Wherever you might find yourself today, I hope you'll celebrate museums with us.""⁣

–– Max Hollein, Director of The Met

#IMD2020 https://t.co/Q9xpJGVMSc",2020-05-18 18:19:36,3,21,4341580
149,metmuseum,"2/ “Art and culture is what connects us, what brings us together in the name of curiosity and inspiration, in times of joy and challenge.""⁣ 

–– Max Hollein, Director of The Met

#IMD2020 https://t.co/2FaICuU70m",2020-05-18 18:19:35,0,12,4341580
150,metmuseum,"A few thoughts on #IMD2020 from Met Director Max Hollein:⁣
⁣
1/ ""Today I'm thinking of our fellow museums around the world—many closed. While we all wait to open back up, it's more obvious than ever that we are one big family of institutions with an important joint mission."" https://t.co/k0dHe9C5up",2020-05-18 18:19:34,2,17,4341580
151,metmuseum,"❤️🌏🌍🌎❤️ 

On #InternationalMuseumDay, sending a heartfelt #MuseumCrushMonday to @IcomOfficiel, who launched #IMD in 1977 to celebrate and support museums worldwide.

⬇️ These photos were taken in 1965 when The Met hosted ICOM's 7th annual conference. (See the flags?)

#IMD2020 https://t.co/Rdb0L6mKWu",2020-05-18 18:19:33,36,159,4341580
152,metmuseum,"On #InternationalMuseumDay, travel across the globe on the #MetTimeline! 

Visit https://t.co/ACJUOAwR3k or try these to start:

🕰️ Telling time in ancient Egypt: https://t.co/deTuvTtogd

📸 Postwar US photography: https://t.co/tr5FUkqzXN

🎨 Baroque Rome: https://t.co/EJxr4cNWIl https://t.co/ormgubyJfV",2020-05-18 05:54:01,65,158,4341580
153,metmuseum,"#AllByYourShelf Pick of the Day: ""Pieter Bruegel the Elder: Drawings and Prints""

Discover the wide-ranging graphic work of one of the greatest Netherlandish artists, Pieter Bruegel the Elder, in this 2001 publication. ✍️

Read it: https://t.co/qFX4mhgkDl
#MetPubs https://t.co/8xbqoACMdZ",2020-05-17 22:01:01,50,219,4341580
154,metmuseum,"🚨#TeensTakeTheMet goes digital!🚨 

On Friday, May 29, join The Met and more than 30 community partners for the first-ever virtual Teens Take The Met—with online art-making, performances, music, and more.

Learn more and get excited ⬇️ 
https://t.co/NXJIDVuTFT",2020-05-17 19:51:00,16,48,4341580
155,metmuseum,"“It’s about sharing responsibility and keeping an eye on things.""

Go behind the scenes with essential staff members at The Met, and museums around the country, as they continue to care for our beloved spaces and collections.
https://t.co/U3uxelFcmo",2020-05-17 18:10:01,9,33,4341580
156,metmuseum,"Time for a bit of #MetSketch Sunday! ✍️
⁣
Grab some supplies, cozy up to your favorite fruit, books, plants, or other items at home, and follow along to learn how to draw a still life. ⁣Share what you drew with #MetSketch!

Watch ➡️ https://t.co/hCdIWn4wIm https://t.co/WD2Jdld1Ki",2020-05-17 14:47:00,33,103,4341580
157,metmuseum,"#MetKidsFunFact: This percussion instrument known as a ""slento"" was played in a type of Indonesian orchestra called a ""gamelan.""

This one is in the shape of a ""naga""—a mythical beast with a dragon's head and a snake's body. 🐲🐍

Learn more: https://t.co/Cf3qJyMF4k https://t.co/sVSIm09EQd",2020-05-17 13:13:01,45,168,4341580
158,metmuseum,"#AllByYourShelf Pick of the Day ""Between Two Cultures: Late Nineteenth- and Twentieth-Century Chinese Paintings""

What is ""modern"" in 20th-century Chinese painting? 🤔 Find out in this 2001 publication. 

Read it: https://t.co/4bxx2vSqdr
#MetPubs https://t.co/8bgAJr23XT",2020-05-17 00:00:06,13,58,4341580
159,metmuseum,"One summer night in 1894, #WinslowHomer exclaimed, ""I’ve got an idea!""

He grabbed his supplies and climbed down to the shore.

⬇️ This was the result of that idea, “painted wholly in and by the light of the moon, and never again retouched.”

Learn more: https://t.co/HuzWboOEE8 https://t.co/PImEow1ZGG",2020-05-16 22:50:03,100,420,4341580
160,metmuseum,"""There are no happy homecomings from war""

How can art heal? After the Iraq War, retired U.S. Marine Lt. Col. and author Michael Zacchea found himself processing his post-traumatic stress in our Greek and Roman galleries.

Watch more #MetStories at https://t.co/q2qZX7rV5e https://t.co/wVaHAfipNT",2020-05-16 22:50:00,40,129,4341580
161,metmuseum,"“I see countless landscapes...and paint barely 1 in 100 of those that I photograph. I am therefore seeking something quite specific; from this, I conclude that I know what I want.”

Explore works from #MetRichter ➡️ https://t.co/GQyLojldK6

 © Gerhard Richter 2019 (08102019) https://t.co/7H6ANJDonB",2020-05-16 21:12:03,26,113,4341580
162,metmuseum,"How did folks in the 19th century think and write about art? 🤔

Find out by diving into some of the earliest Met collection catalogues in the latest from #WatsonLibrary. ⬇️ 
https://t.co/LjPly6OYXg",2020-05-16 20:08:01,14,55,4341580
163,metmuseum,"We challenge you to a doodle! ✍️ 

It's #NationalDrawingDay—and we've got you covered. Check out our guide to drawing, from charcoal to chalk to watercolor. ⬇️ 

Bonus: Explore the #MetCollection for inspiration and share your work with #MetSketch!

https://t.co/oCVe0VZejT",2020-05-16 19:40:01,50,131,4341580
164,metmuseum,"Bring some (virtual) live music to your weekend with #MetLiveArts 🎶

Tune in tonight at 7 pm for the digital premiere of @RhiannonGiddens with @fraturrisi: ""there is no Other""—a performance that both condemns ""othering"" and celebrates connection.
https://t.co/vF4DipYFzs",2020-05-16 10:26:00,10,51,4341580
165,metmuseum,"#AllByYourShelf Pick of the Day: ""Echoing Images: Couples in African Sculpture""

The definition of #CoupleGoals. 💕 Explore representations of couples in African sculpture across cultures, mediums, and time in this 2004 publication. 

Read it: https://t.co/xUmSvkDGbI

#MetPubs https://t.co/47UGs0zBZj",2020-05-15 22:26:01,13,55,4341580
166,metmuseum,"It's officially 5 o'clock somewhere (NYC to be exact!) 🥂 

If you're pouring yourself a glass, why not drink like an artist? Check out a few cocktail recipes found in the #WatsonLibrary. 📚 

https://t.co/uOmNk5bCJ3",2020-05-15 21:00:22,29,98,4341580
167,metmuseum,"Don’t miss @RhiannonGiddens and @fraturrisi on our Facebook and YouTube tomorrow night! 🎶 

Learn more ➡️ https://t.co/Zy44NJvJQx https://t.co/rhsiyKczSF",2020-05-15 20:51:33,4,20,4341580
168,metmuseum,"#FunFact: This film, among the earliest made by The Met, is directed by Robert Flaherty, who produced the first commercially successful feature-length documentary, “Nanook of the North.” 

🎥 Watch more from our archive at https://t.co/fslmwtnmMP.
#FilmFriday
#FromTheVaults https://t.co/2rP5mWTVnU",2020-05-15 20:12:41,22,82,4341580
169,metmuseum,"On #FilmFriday, enjoy this enchanting silent film from 1926––featuring a new musical score by @silentfilmmusic––featuring a grandmother and granddaughter taking a trip to a pottery studio.

#FromTheVaults https://t.co/85sztHGWFB",2020-05-15 20:10:08,44,133,4341580
170,metmuseum,"Would you believe us if we told you there are four figures in this scene?

A closer look at this interior by Hendrick Sorgh reveals a canoodling couple in the shadows. 

🔎Can you spot them?  

Explore more #MetDutchMasterpieces on the #MetPrimer ⬇️ 
https://t.co/AApssMp80Q https://t.co/ggx6S5AUN7",2020-05-15 20:09:05,28,149,4341580
171,metmuseum,"🎶 That, that, dish looks like a laaadaayy 🎶

Though made in the 1700s, this dish depicts a Heian court lady from many centuries earlier.

The Heian period was fondly remembered in Japan, and dishes like this were given as gifts to children.

Learn more: https://t.co/VGsL90CaF3 https://t.co/YGQaPp7sln",2020-05-15 19:55:03,38,172,4341580
172,metmuseum,"Born #onthisday in 1930, #JasperJohns frequently appropriated well-known images like the American flag.

In his famous ""White Flag"" (on the left), he transforms the familiar symbol into something strange and almost ghostlike.

Learn more: https://t.co/FWkl6Y8N4l https://t.co/e21ukC8AUF",2020-05-15 17:01:04,30,117,4341580
173,metmuseum,@NYHistory @Sophia10276844 Love this! ❤️,2020-05-15 16:17:38,0,1,4341580
174,metmuseum,"Here comes the sun 🌞

A shamsa (sun or sunburst in Arabic) traditionally opened or closed imperial Mughal albums of artwork, called muraqqa, which often featured paintings, illuminated pages, and calligraphy. 

Learn more: https://t.co/EyPvnpO3CP https://t.co/KaQh9kpfub",2020-05-15 10:35:04,144,538,4341580
175,metmuseum,"""Shop 'til you drop"" was the vibe in 18th-century Britain⁠—as the economy grew, so did demand for luxury goods.

What resulted was a renaissance in retail that shaped how we shop today.

🎧 Hear more stories from the #MetBritishGalleries ➡️ https://t.co/zH8wiYdfVz https://t.co/A1efGDIyhX",2020-05-14 23:12:00,12,93,4341580
176,metmuseum,"#AllByYourShelf Pick of the Day: ""Candace Wheeler: The Art and Enterprise of American Design, 1875–1900""

Explore more than 100 designs by Candace Wheeler, who changed the course of textile and interior design in 19th-century America.

Read it: https://t.co/mlSP49cWG6

#MetPubs https://t.co/sbzORRyGGK",2020-05-14 23:11:03,10,52,4341580
177,metmuseum,"#TBT to our 2019 exhibition ""Play It Loud: Instruments of Rock &amp; Roll"" 🎸🎶

If you miss it as much as we do, never fear! Explore our Webby-nominated #MetPrimer and experience rock n' roll history with musicians, instruments, videos, and more.

Get loud ➡️ https://t.co/ikQhxqVGKm https://t.co/9CnLIqps0o",2020-05-14 20:37:00,26,59,4341580
178,metmuseum,"#MetKidsFunFact: There is real gold in this painting! Look closely at the bright circle, or halo, behind Saint Anthony's head. 🔍

Artists used to hammer pieces of gold into super-thin sheets and glue them onto their paintings using red clay.

Learn more: https://t.co/KJ3iFftNbp https://t.co/xBJnXDIIZJ",2020-05-14 19:32:03,54,280,4341580
179,metmuseum,@chicagowench @SUEtheTrex 💯 @FieldMuseum @SUEtheTrex for your consideration,2020-05-14 16:06:30,0,4,4341580
180,metmuseum,"@urbaninsideout @jilnotjill We miss our pals at the @frickcollection, too!",2020-05-14 14:37:17,0,4,4341580
181,metmuseum,@MeakinArmstrong @jilnotjill Hi old friend 👋,2020-05-14 14:36:53,0,4,4341580
182,metmuseum,@kwalk_thisway @jilnotjill Excited for your first visit!,2020-05-14 14:36:36,0,1,4341580
183,metmuseum,@MoviEngCities @jilnotjill @MorganLibrary Strolling the galleries is the best! P.S. Did you know we're doing Balcony Bar From Home every Friday at 5 pm on Facebook?,2020-05-14 14:35:59,0,2,4341580
184,metmuseum,@MGregoryWriter @jilnotjill We'll be so happy to see you again ♥️,2020-05-14 14:34:45,0,1,4341580
185,metmuseum,@AndrewRusseth @jilnotjill 💯,2020-05-14 14:34:09,0,4,4341580
186,metmuseum,"Travel through the empty streets of history as one writer ponders the relevance of street photography today.
https://t.co/avH3EVKzBG",2020-05-14 14:16:01,43,121,4341580
187,metmuseum,"#AllByYourShelf Pick of the Day: ""Playing with Fire: European Terracotta Models, 1740–1840""

We wouldn't usually recommend playing with fire, but we're making an exception! 🔥 Discover 142 terracotta works from the Neoclassical period.

Read it: https://t.co/zrfGp2JMTP

#MetPubs https://t.co/oNeSFps9lt",2020-05-14 03:40:02,20,82,4341580
188,metmuseum,"Bring some (virtual) live music to your weekend with #MetLiveArts 🎶

Tune in this Saturday, May 16, for the digital premiere of @RhiannonGiddens with @fraturrisi: ""there is no Other""—a performance that both condemns ""othering"" and celebrates connection.
https://t.co/vF4DipYFzs",2020-05-13 22:44:00,25,51,4341580
189,metmuseum,"Painted while she was expecting her first child—and two years after her mother's death—this tender, vibrant self-portrait by #wcw Njideka Akunyili Crosby is a moving paean to family ties across oceans and time.

Learn more: https://t.co/JmYHhUefZ9

© Njideka Akunyili Crosby https://t.co/QkNK6QI3Su",2020-05-13 20:13:05,42,204,4341580
