,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
104,ClevelandArt,Artist Alexandre-Gabriel Decamps was born #onthisday in 1803 in Paris. Image: Oxen before a Farmhouse at Le Verrier. https://t.co/KPCD5IHqPo https://t.co/LvCLRI3B2k,2020-03-03 15:00:29,3,9,52814
105,ClevelandArt,"#DidYouKnow? In #ARTLENS Gallery, you can check out images on view in ""PROOF"" on the Zoom &amp; Reveal Wall and ArtLens Wall - great for catching small details. PROOF is open now, FREE! https://t.co/MGEbHmzI92 https://t.co/VKN4YQN7Dm",2020-03-03 14:00:41,6,15,52814
106,ClevelandArt,"This Week at CMA: 3.2.20–3.8.20: #MIXatCMA: Masquerade, ""PROOF"" is OPEN NOW, FREE, COMING SOON: ""Ilse Bing: Queen of the Leica,"" ""Gold Needles: Embroidery Arts from Korea,"" CMA at Transformer Station: ""Signal Noise: Aaron Rothman"" https://t.co/LW0HjTw8cp",2020-03-02 15:30:05,0,3,52814
107,ClevelandArt,"“As far as I know, nobody has ever made a collection like this before,” said Gallasi, who curated the exhibition.

https://t.co/BchdYDGhJV",2020-03-02 15:00:38,1,5,52814
108,ClevelandArt,"""The Cleveland Museum of Art has opened an exhibition of photo contact sheets that highlights the working minds of photographers from the second half of the 20th century."" https://t.co/lhNMW8vbaH",2020-03-01 18:00:21,5,9,52814
109,ClevelandArt,"“It may be too early to declare “Proof” the photography exhibition of 2020, but for quality of material and wealth of stimulating ideas, it will be hard to top.” via The Wall Street Journal https://t.co/mO9GmAn8h3",2020-03-01 14:00:18,7,16,52814
110,ClevelandArt,"✨""PROOF"" is open now, FREE! https://t.co/MGEbHmzI92 📸 https://t.co/F4xJUb7XLU",2020-02-29 14:00:24,3,5,52814
111,ClevelandArt,"We’re thrilled to announce that CMA took home 3 ADDY awards for our Gordon Parks, Shinto &amp; Michelangelo exhibition commercials created in partnership w/ @fusioncle. Thanks for supporting CMA &amp; visiting these exhibitions! PROOF is open now, free. https://t.co/MGEbHmzI92. https://t.co/UhAUaRwp0x",2020-02-28 20:06:35,4,14,52814
112,ClevelandArt,"""The photography exhibit at Cleveland Museum of Art offers a behind-the-scenes look at photo shoots featuring the Beatles, Marilyn Monroe and more."" PROOF is OPEN NOW, FREE. 📸 https://t.co/2xclURRr3D",2020-02-28 19:00:32,5,2,52814
113,ClevelandArt,"This week #ontheblog, learn more about close-looking techniques from one of CMA’s Student Guides, Marisa DeMaria. 🖼👀 https://t.co/7CHOzJpbV8",2020-02-28 15:39:09,3,6,52814
114,ClevelandArt,"#DidYouKnow? CMA offers year-round studio programs for children, teens, and adults connected to our collection and designed to cultivate critical thinking, imagination, and creativity. Registration is now open for all spring classes and workshops: https://t.co/4YQRT2rqAW. https://t.co/xs5YIjazYw",2020-02-27 19:00:30,4,9,52814
115,ClevelandArt,"UPDATE: Unfortunately, due to inclement weather, Fatoumata Diawara is unable to travel to Cleveland and tonight’s performance is cancelled. We will be refunding your tickets to you over the next week. We apologize for the inconvenience.",2020-02-26 22:35:30,0,0,52814
116,ClevelandArt,"Fatoumata Diawara takes the stage at CMA tonight at 7:30pm! Hailed as one of the most vital standard-bearers of modern African music, Diawara is boldly experimental yet respectful of her roots. More info/tix: https://t.co/aJWnafy1wR https://t.co/AvWY7Geypr",2020-02-26 15:00:37,1,5,52814
117,ClevelandArt,"""The photography exhibit at Cleveland Museum of Art offers a behind-the-scenes look at photo shoots featuring the Beatles, Marilyn Monroe and more."" PROOF is OPEN NOW, FREE. 📸 https://t.co/2xclURRr3D",2020-02-26 14:00:31,8,11,52814
118,ClevelandArt,Curious about how CMA makes our 3D models? Read this post on @Sketchfab from August about 3D models in the #ArtLens Exhibition. https://t.co/rbBn921v1c,2020-02-25 21:00:15,4,9,52814
119,ClevelandArt,"March is full of discounts and programming for our members, including FREE parking on Sundays and every Wednesday after 5:00 p.m. Thank you for supporting the CMA! https://t.co/qK5BtKL12U https://t.co/5dBUxXs2GX",2020-02-25 20:46:34,1,4,52814
120,ClevelandArt,"Today, our friends at @sketchfab joined CMA in providing CC0 designations for 3D models, meaning you can now download, share, reuse, and remix 3D models of art from our collection for free! https://t.co/bQwLuxORmO #openGLAM #CMAOpenAccess #openAccess https://t.co/8y8OOyH9uB",2020-02-25 18:00:44,9,24,52814
121,ClevelandArt,@Sketchfab Can you spot the CMA's artwork in the video above? 👀,2020-02-25 16:59:36,1,4,52814
122,ClevelandArt,"Today we are celebrating @sketchfab’s CC0 designation launch! 3D models of #CMAOpenAccess objects are now available to download, share, reuse, and remix via sketchfab’s platform. https://t.co/iMKXaHxY8k",2020-02-25 16:55:44,15,32,52814
123,ClevelandArt,"""PROOF: Photography in the Era of the Contact Sheet"" features a section dedicated to legendary screen star Marilyn Monroe. To complement the exhibition, CMA presents the film series Marilyn x 4. #OnTheBlog, learn more about her lasting impact on culture. https://t.co/NjJLksbflF",2020-02-25 16:01:03,4,3,52814
124,ClevelandArt,"This Week at CMA: 2.24.20–3.1.20: ""PROOF"" is OPEN NOW &amp; FREE, Performance: Fatoumata Diawara, CMA at Transformer Station: ""Signal Noise: Aaron Rothman,"" Performance: FretX https://t.co/0Ib3Gmc30C",2020-02-24 15:30:10,1,2,52814
125,ClevelandArt,"“For half a century, contact sheets were so essential to photography that no one gave them a second thought. Thanks to the passion of Mark Schwartz &amp; Bettina Katz, we can explore them in some depth for the first time &amp; there are many intriguing surprises.” https://t.co/tL5wtQarMZ",2020-02-23 18:01:03,4,12,52814
126,ClevelandArt,"""...the show can be viewed as a celebration of 20th century culture in the broadest sense.” via @ThePlainDealer “PROOF: Photography in the Era of the Contact Sheet” is open now, free. #pictureperfect 📸 https://t.co/sa4QScFP60 https://t.co/8l0q478Rsx",2020-02-23 14:00:28,3,6,52814
127,ClevelandArt,"""The photography exhibit at Cleveland Museum of Art offers a behind-the-scenes look at photo shoots featuring the Beatles, Marilyn Monroe and more."" PROOF is OPEN NOW, FREE. 📸 https://t.co/2xclURRr3D",2020-02-22 18:00:20,3,10,52814
128,ClevelandArt,"✨""PROOF"" is open now, FREE! https://t.co/MGEbHmzI92 📸 https://t.co/K8MGAhPokT",2020-02-22 14:00:32,2,8,52814
129,ClevelandArt,"On Sat, 2/29, CMA will host a discussion about women artists in Tiffany Studios, including Ohio native Clara Driscoll, in the context of women’s changing roles in the early 20th-century workplace. Read about Clara Driscoll’s story now #ontheblog. https://t.co/iakM15ydef",2020-02-21 20:18:06,4,9,52814
130,ClevelandArt,"#DidYouKnow? In #ARTLENS Gallery, you can check out images on view in ""PROOF"" on the Zoom &amp; ArtLens wall - great for catching small details. PROOF is open now, FREE! https://t.co/MGEbHmzI92 https://t.co/aXSomkFVjr",2020-02-21 18:00:35,4,8,52814
131,ClevelandArt,"""On behalf of herself and her late husband, Mark Schwartz, Cleveland Heights collector Bettina Katz has fulfilled a promised gift of 62 photographic works to the Cleveland Museum of Art."" via @ThePlainDealer. Their collection is on view now in PROOF, free. https://t.co/A76aLXH8Wa",2020-02-20 14:22:54,4,22,52814
132,ClevelandArt,"""The photography exhibit at Cleveland Museum of Art offers a behind-the-scenes look at photo shoots featuring the Beatles, Marilyn Monroe and more."" PROOF is OPEN NOW, FREE. 📸 https://t.co/2xclURRr3D",2020-02-19 15:00:33,8,15,52814
