,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
119,ngadc,"She holds up her skirt allowing us a view of the sunlight as it bounces off the fabric and dances across the river. With his lively brushstroke and explosion of color, Renoir captures the brilliance of a beautiful afternoon spent enjoying good weather and good company. https://t.co/xR0BRsOgrc",2020-05-27 20:04:49,2,12,259438
120,ngadc,"Fashionably dressed and standing directly behind Caillebotte is almost certainly Aline Charigot, a favorite model, and Renoir’s future wife. https://t.co/HT17LmVe6r",2020-05-27 20:01:52,3,12,259438
121,ngadc,"The figure seated in the boat, dressed in the typical boating costume of white shirt, flared tie, and straw hat is often identified as the artist’s brother, Edmond.

To his left, standing on the bank, is believed to be the painter Gustave Caillebotte, an avid boatman. https://t.co/GHeqnNTKqK",2020-05-27 20:00:52,3,15,259438
122,ngadc,"In Renoir’s “Oarsmen at Chatou,” painted in 1879, we see what would have been a familiar scene to the artist and his contemporaries. 

In fact, three of the four main figures in the painting are all believed to be friends of the artist. https://t.co/cPgU9w1ua6",2020-05-27 19:55:37,6,27,259438
123,ngadc,"In addition to being the scene of the Gallery’s “Oarsmen at Chatou,” Renoir also painted his friends relaxing on the balcony of the restaurant in “Luncheon of the Boating Party” at the @PhillipsMuseum. https://t.co/2Ph9mmy6oP",2020-05-27 19:54:25,7,42,259438
124,ngadc,"Sitting on the bank was the Maison Fournaise, a restaurant and small hotel, which also operated a boat rental concession. It was a frequent meeting place for Impressionists painters, and Renoir depicted it in several of his paintings. https://t.co/vLN6rzgkZ7",2020-05-27 19:52:14,5,21,259438
125,ngadc,"Just nine miles west of Paris and easily accessible by train, Chatou was another popular destination for Parisian day-trippers. Its location was ideal for a variety of leisure activities, including swimming, promenading, and, of course, boating. https://t.co/0pw7p8OgZP",2020-05-27 19:51:11,4,24,259438
126,ngadc,"As the rowers zigzag across the canvas in a bold, diagonal rhythm, they convey a sense of movement, a progression of time and space that reveals Caillebotte's interest in photography. https://t.co/KdzylPXRoc",2020-05-27 19:49:03,4,20,259438
127,ngadc,"In “Skiffs,” exhibited in 1879 at the 4th impressionist show,  he adopted the short, broken brushstrokes of Monet and the bold palette of Renoir, but achieved a much different effect. https://t.co/BCCRJeSxwF",2020-05-27 19:47:14,12,35,259438
128,ngadc,"Between 1877 and 1878, Caillebotte made a series of paintings focusing on swimmers, fishermen, rowers, and canoers at his family estate in Yerres. https://t.co/XD7QM4pXal",2020-05-27 19:44:32,7,45,259438
129,ngadc,"Often referred to as the unknown impressionist, Gustave Caillebotte's association with the group also began in 1874. While he did not exhibit in their first exhibition, he served as one of the organizers of later shows, as well as promoter and patron. https://t.co/YfKbjAxBwX",2020-05-27 19:43:57,4,22,259438
130,ngadc,"Transcribing the fleeting effects of light and atmosphere using distinct brushstrokes of brilliant color, Monet creates a balanced composition repeating the blues, greens, yellows and whites in both the man-made and natural surroundings. https://t.co/oUjbV6OKzF",2020-05-27 19:38:24,5,23,259438
131,ngadc,"Their first exhibition occurred in 1874, the same year as this painting, ""The Bridge at Argenteuil."" In it we see some of the characteristics that came to define works by the Impressionists. https://t.co/1ogJ8Z4W0Z",2020-05-27 19:36:07,6,29,259438
132,ngadc,"On May 7, 1873, many of these same artists issued a press release from Monet’s living room, stating the group’s intention to exhibit their artworks independently.  

[Auguste Renoir, “Claude Monet,” 1872] https://t.co/5THNctwzrV",2020-05-27 19:34:14,8,28,259438
133,ngadc,"Monet moved to the town in December 1871 and stayed for about six years. During this time, he was extremely prolific. Visitors such as Caillebotte, Cézanne, Degas, Manet, Pissarro, Renoir, and Sisley, came not only to paint, but to share their ideas for and about painting. https://t.co/wSYeAsadpG",2020-05-27 19:33:39,2,22,259438
134,ngadc,"Argenteuil, became synonymous with the pioneering group of artists soon to be dubbed the impressionists. Only a 15 min. train ride from Paris, the town was rich in industry and leisure activities, and came to epitomize the expression of modern life the artists wished to capture. https://t.co/FUkAZJevTs",2020-05-27 19:32:57,3,22,259438
135,ngadc,"By 1870, France’s railway system was virtually complete. With all lines radiating out from Paris, the cities and surrounding suburbs grew in popularity as travelers made their way from the capital to towns along the scenic stretch of the river Seine. https://t.co/aC1BnedN4H",2020-05-27 19:31:57,4,19,259438
136,ngadc,"Many of the paintings here are set in small towns along the Seine—Argenteuil, Chatou, Vétheuil—where the artists lived and worked. https://t.co/87POf4Hcqs",2020-05-27 19:26:22,3,36,259438
137,ngadc,"Stepping into this gallery is like opening a door and walking outside on a bright, sunlit summer’s day. With their focus on direct observation and visual effects, Impressionist artists were devoted to capturing the life they saw around them. https://t.co/YBGBGK7sj8",2020-05-27 19:24:56,4,35,259438
138,ngadc,"Our tour is led (from home) by Michelle Bird, a curatorial associate in our department of French paintings. https://t.co/OwIGZYbNm2",2020-05-27 19:23:45,2,23,259438
139,ngadc,"Today’s tour features works by some of Impressionism’s most beloved artists: Monet, Renoir, and Caillebotte. These paintings can be found in gallery 85 on the Main Floor of the West Building. #MuseumFromHome
 
See all the works in the gallery: https://t.co/g8cUNoBntC https://t.co/LioaBTd78x",2020-05-27 19:21:39,106,335,259438
140,ngadc,"Starting today, each Wednesday this summer we’ll be sharing an unusual film on our website, available to watch free of charge, for one week.

📽️The series, “Saving the Filmmaking Arts,” begins with “Shoes” (1916) by Hollywood pioneer Lois Weber: https://t.co/Z1l87ZaYVj https://t.co/xDcNtP52KT",2020-05-27 16:14:54,13,29,259438
141,ngadc,@Professor_Pop @NicoleLobdell Happy to help!,2020-05-27 13:35:55,0,0,259438
142,ngadc,@ables_kelsey Thanks for the hug! We needed it.,2020-05-26 23:03:56,0,1,259438
143,ngadc,"Thanks for following along on today’s tour of gallery 415B in the East Building!

For today’s #MuseumMomentofZen, Georgia O’Keeffe’s “Shell No. I,” from 1928. https://t.co/hw564RYboO",2020-05-26 19:48:20,10,32,259438
144,ngadc,"Although not a household name, Waitzkin had connections to numerous art movements, and her work was admired by many New York-based artists and poets. Her friends included Allen Ginsberg, Jackson Pollock, Louise Nevelson, Yayoi Kusama, and more.

[“Faces on Mirror,” c. 1985] https://t.co/7hJSzlHt3t",2020-05-26 19:47:42,2,20,259438
145,ngadc,"The artist’s son, author @FredWaitzkin, has said: “Stella was charming, enigmatic, and sometimes very dark—like her work. She insisted that great art had to be raw and emotional—never neat or pretty.”

📷: Waitzkin Memorial Library Trust https://t.co/j2rZ5vzFSu",2020-05-26 19:46:51,1,9,259438
146,ngadc,"Her Jewish heritage informs “‘Little’ Shoah” (c. 1984), a work about the Holocaust. Waitzkin only made two sculptures about the Holocaust—the other is a larger work titled “Yom Ha Shoah” (c. 1978-1983) (Holocaust Remembrance Day), and is located at the Boris Lurie Art Foundation. https://t.co/rJhXSfgQ5H",2020-05-26 19:46:09,1,5,259438
147,ngadc,"The sculptures by Waitzkin in this wall case illustrate the variety of objects that inspired Waitzkin—from books, to a wooden frame, to an antique mirror. https://t.co/tXOFxxUS8i",2020-05-26 19:44:51,0,7,259438
148,ngadc,"Her living space was a work of art in itself. See more images of Waitzkin’s eclectic apartment, and a video about her home: https://t.co/L6nYMTya9i 

📷: Waitzkin Memorial Library Trust, photograph by Norman McGrath https://t.co/GgyevsOsfs",2020-05-26 19:44:08,2,10,259438
149,ngadc,"A bit of a recluse, she worked out of her apartment in Manhattan’s Chelsea Hotel. Her apartment doubled as her art studio, and her walls were covered with bookshelves, all filled with her resin-cast books and other sculptures.

📷: Waitzkin Memorial Library Trust https://t.co/CV93Ok1JKB",2020-05-26 19:43:06,2,8,259438
150,ngadc,"Waitzkin was interested in books as objects. She frequently made resin casts of leather-bound volumes, which she then assembled in small stacks like this one, as well as massive “libraries.”

[“Untitled (Stack of Books),” c. 1980] https://t.co/LbmHvPeHkV",2020-05-26 19:42:17,2,8,259438
151,ngadc,"Stella Waitzkin began as an abstract expressionist painter—in the 1950s she studied with Willem de Kooning and Hans Hofmann. By the 1970s, she shifted her focus to polyester resin sculpture, while also working in glass, performance, and film.

📷: Waitzkin Memorial Library Trust https://t.co/de8cMKxatj",2020-05-26 19:40:27,2,6,259438
152,ngadc,"Across the room you will find three resin and found object sculptures made during the 1980s by the innovative artist Stella Waitzkin.

These sculptures were given to the Gallery in 2019 by the Waitzkin Memorial Library Trust. 2020 is the centennial of the artist’s birth. https://t.co/o4z1lXDlXK",2020-05-26 19:39:44,0,6,259438
153,ngadc,"Cornell used these items as both inspiration and materials for his art.

Learn how to make your own Cornell-inspired box: https://t.co/TMnk161kw3

[""Les constellations voisines du pôle,"" 1961] https://t.co/0JJcLOfekt",2020-05-26 19:38:57,2,6,259438
154,ngadc,"You can find some of this material in the Joseph Cornell Study Center at @americanart and @ArchivesAmerArt: https://t.co/f91Yp9axqg 

[Envelope containing leaves, flowers, and a feather collected by Joseph Cornell dated August 4, 1949] https://t.co/it8CAXgILT",2020-05-26 19:37:21,2,7,259438
155,ngadc,"The case includes three works by Joseph Cornell, an artist who used collage and found objects to construct unique box sculptures. Cornell collected thousands of printed images, text ephemera, and 3D objects, which he found in antique stalls and bookshops, among other places. https://t.co/dS0immD9Lw",2020-05-26 19:29:31,6,16,259438
156,ngadc,"Here you will find works by Yayoi Kusama, Lee Bontecou, Joseph Cornell, Barbara Hepworth, Betye Saar, and even a small Georgia O’Keeffe! https://t.co/IEXmV2Uxkv",2020-05-26 19:27:50,2,13,259438
157,ngadc,"In this gallery, you can find art that was made throughout the 20th century, in the spirit of Dada and Neo-Dada. The works in the wall cases were made as early as 1928 and as late as 1988. Let’s start with the east wall case. https://t.co/pHfog8viZu",2020-05-26 19:26:37,0,6,259438
158,ngadc,"In contrast, the term “Neo-Dada,” or “New Dada,” was coined during the late 1950s. It was used by art critics to describe a new generation of artists who merged painting and assemblage techniques, often incorporating found objects, much like the earlier Dada artists. https://t.co/ivrJXzu2xF",2020-05-26 19:25:46,2,8,259438
159,ngadc,"The name “Dada” was plucked from a dictionary in Zurich in 1916. It means rocking horse in French; “yes yes” in Romanian and Russian; or nothing at all.

[Theo van Doesburg and Kurt Schwitters, “Kleine Dada Soirée (Small Dada Evening),” 1922] https://t.co/BFhvVX5kfF",2020-05-26 19:22:43,4,13,259438
160,ngadc,"Today’s tour will focus on the Dada and Neo-Dada half of the room.

The Dada movement began in the wake of World War I. Repulsed by the carnage of the war, these artists celebrated absurdity and chance, and discarded all previous artistic conventions. https://t.co/pt53le7ESI",2020-05-26 19:16:46,3,15,259438
161,ngadc,"Our tour is led (from home) by Emily Ann Francisco (@Em_Francisco), a curatorial assistant in our department of modern and contemporary art.

Here’s Emily giving a talk in this space at a past #NGANights. https://t.co/D4sjrUdSRd",2020-05-26 19:15:16,0,10,259438
162,ngadc,"Today we will look at several smaller artworks located in two wall cases in the East Building. These two cases can be found in gallery 415B, which displays our Surrealist, Dada, and Neo-Dada artworks. #MuseumFromHome

See all the works in gallery 415B: https://t.co/zvk45zczlK https://t.co/DgoLgl75NQ",2020-05-26 19:13:59,20,85,259438
163,ngadc,"Dorothea Lange was born in Hoboken, NJ, on May 26, 1895. On the 125th anniversary of her birth, take a break and explore 160+ photographs by Lange in our collection: https://t.co/l99CTQhyGR 

[""Filipinos cutting lettuce, Salinas Valley, California,"" June 1935] https://t.co/uZVGO5U8RM",2020-05-26 16:22:35,36,78,259438
164,ngadc,"For today’s #MuseumMomentofZen, Augustus Saint-Gaudens’ “Early Study of the Allegorical Figure for the Shaw Memorial” (1880). https://t.co/D3pmwAmwWa",2020-05-25 23:21:23,5,19,259438
165,ngadc,"Thanks for joining us on #MemorialDay, as we thank the brave men and women who serve our country and remember those who have died while serving. https://t.co/yTy2qJWlva",2020-05-25 23:21:22,9,29,259438
166,ngadc,"As part of an extensive conservation and casting project, this plaster version of Saint-Gaudens’s masterpiece came to the Gallery on long-term loan in 1997. https://t.co/ZrWKMurzJA",2020-05-25 23:19:55,7,17,259438
167,ngadc,"In 1901, the plaster traveled to the Pan-American Exposition and was purchased the following year by the @buffartsacademy. Presented by that museum to the Saint-Gaudens National Historic Site in 1949, it was exhibited there for several decades. https://t.co/VmPXiIQYnt",2020-05-25 23:18:42,6,16,259438
168,ngadc,"Even while working on the bronze version for Boston, Saint-Gaudens was working on another version of the subject. 

This slightly different design, exhibited at the Gallery, is cast in plaster and reflects subtle changes made by the sculptor as he refined the work. https://t.co/nYqX0I1WJr",2020-05-25 23:17:42,9,16,259438
169,ngadc,"Two of Shaw’s nephews unveiled the memorial in Boston on Decoration Day, May 31, 1897.

Originally, the monument did not include the 62 soldiers who died in the assault on Fort Wagner. Their names were not added until 1981. https://t.co/knQUwK3tp1",2020-05-25 23:15:26,7,15,259438
170,ngadc,"Although the sculptor’s contract called for the work to be finished in two years, it took Saint-Gaudens more than a decade to complete the monument, which kept evolving and growing in complexity, becoming as he said ""a labor of love."" https://t.co/6gINLeXAwg",2020-05-25 23:11:09,11,31,259438
171,ngadc,"The Gallery’s 2013/2014 exhibition “Tell It with Pride” sought to make real the African American soldiers of the 54th by bringing together vintage photographic portraits of them.

Read a roster of 1,500 soldiers or officers who served in the 54th: https://t.co/WIHOlMzxSi https://t.co/yILgLOat0O",2020-05-25 23:10:14,10,25,259438
172,ngadc,"While Saint-Gaudens’s depiction of Shaw was based on photographs, he hired African American models, not members of the 54th, to pose for the other soldiers. The Gallery’s collection includes several plaster models for their heads. https://t.co/xPtMdsN6vd",2020-05-25 23:06:52,12,28,259438
173,ngadc,"The Shaw Memorial was first imagined by the artist as a traditional equestrian monument to Shaw, but at the urging of Shaw’s family, was reworked by Saint-Gaudens to commemorate the troops as well as their leader. 

[“Preliminary sketch for Shaw Memorial,” 1883] https://t.co/Cr474Hu2nI",2020-05-25 23:05:54,7,20,259438
174,ngadc,"In post–Civil War America, the unprecedented interest in creating public monuments to the nation’s heroes brought Saint-Gaudens many commissions. The sculptor’s ability to combine startling naturalism with lofty allegory made his work eminently suited to such endeavors. https://t.co/Ak4Y0zljUq",2020-05-25 23:05:09,8,17,259438
175,ngadc,"The memorial was never erected though. In 1865, African American businessman Joshua Benton Smith (who had worked for the Shaw family) initiated a new call for the memorial. In 1883, Saint-Gaudens received the commission. 

""Augustus Saint-Gaudens,"" about 1878-80, @librarycongress https://t.co/YoZhXveYlh",2020-05-25 23:01:16,6,10,259438
176,ngadc,"After the battle of Fort Wagner, men of the 54th proposed a memorial to Shaw near the Fort. Shaw's father suggested at that time ""The monument, though originated for my son, ought to bear, with his, the names of his brave officers and men, who fell and were buried with him."" https://t.co/Qe4suVWB7g",2020-05-25 22:58:04,10,18,259438
177,ngadc,"Following the fall of Charleston, South Carolina, on May 1, 1865, members of the 54th Massachusetts regiment attended a parade honoring more than 260 Union soldiers who had died in a Confederate prison. The parade may be the earliest #MemorialDay celebration on record. https://t.co/MeIPMkOrHj",2020-05-25 22:54:21,7,20,259438
178,ngadc,"The bravery of the 54th was widely reported, providing a powerful rallying point for African Americans who had longed for the chance to fight for emancipation.

[""Sgt. William Carney,"" ca. 1900, @librarycongress] https://t.co/unpJMmxgSn",2020-05-25 22:51:39,15,30,259438
179,ngadc,"Of the approximately 600 men of the 54th who participated, nearly 300 were captured, declared missing, or died from wounds that they received that day. 

[Kurz &amp; Allison, ""Storming Fort Wagner, 1890, @librarycongress] https://t.co/xVo2dhpY0b",2020-05-25 22:45:24,13,25,259438
180,ngadc,"Commanded by 25-year-old Shaw, on the evening of July 18, 1863, the 54th Massachusetts led the assault upon the nearly impenetrable Fort Wagner, which guarded access to the port of Charleston, South Carolina. Shaw, at the front of the charge, was one of the first to die. https://t.co/6aj6Z9fC8O",2020-05-25 22:34:19,13,24,259438
181,ngadc,"The 54th Massachusetts Volunteer Infantry was raised shortly after Lincoln’s issuance of the Emancipation Proclamation in 1863. Recruits came from many states, encouraged by such African American leaders as Frederick Douglass, whose own sons joined the 54th. https://t.co/PAeo1F8ZXY",2020-05-25 22:34:19,16,28,259438
182,ngadc,May 30th was the originally designated date because there were no anniversaries of battles on that day. A monument to Logan designed by Franklin Simmons and Richard Morris Hunt stands at the center of DC’s Logan Circle. https://t.co/lcvxXdMq7u,2020-05-25 22:30:40,7,20,259438
183,ngadc,"Before it was known as #MemorialDay, the nation celebrated Decoration Day. John A. Logan, Commander and Chief of the Union’s veteran group called the Grand Army of the Republic, initiated the holiday, urging Americans to decorate the graves of the dead with flowers. https://t.co/PHLNokmiue",2020-05-25 22:27:57,8,26,259438
184,ngadc,"The memorial commemorates the valiant efforts of Colonel Robert Gould Shaw and the men of the 54th Massachusetts, the first Civil War regiment of African Americans enlisted in the North.

The version in Boston Common was dedicated as a monument on Decoration Day on May 31, 1897. https://t.co/SN5ibA8qlV",2020-05-25 22:24:17,14,40,259438
185,ngadc,"On #MemorialDay, we honor the lives of soldiers who have died while serving in the US Armed Forces. Today, we will remember them with a look at Augustus Saint-Gaudens’s “Shaw Memorial” (1900). #MuseumFromHome

Read more about the Memorial: https://t.co/2UhExVxhIE https://t.co/f5FsAQNZ4u",2020-05-25 22:24:16,87,282,259438
186,ngadc,"On #MemorialDay, read more about Mico Kaufman’s medal “Soldier Carrying a Wounded Comrade” (1973)  in a blog post by Emily Pegues, Assistant Curator, Sculpture and Decorative Arts: https://t.co/Ucoy9aoL6e https://t.co/bqaaFZmwx3",2020-05-25 15:06:02,6,22,259438
187,ngadc,"And for today’s #MuseumMomentofZen, Binh Danh’s daguerreotype, “Lower Yosemite Falls, Yosemite, CA, October 13, 2011.” https://t.co/eGZwG0oUFn",2020-05-24 19:50:51,3,21,259438
188,ngadc,"Ahead of #MemorialDay, Binh Danh’s work is a poignant remembrance of fallen soldiers.

Listen to a conversation between Danh and Robert Schultz about their “War Memoranda” exhibition, which probed the question, “How do Americans remember war?” https://t.co/CHRTMx8lMk https://t.co/xkKe5egjrK",2020-05-24 19:50:06,0,10,259438
189,ngadc,"In one view, Danh shows the hillside covered in crosses, the cumulative death toll made apparent by the crowded symbols—too many to count individually. https://t.co/LdwqdugHop",2020-05-24 19:46:40,2,7,259438
190,ngadc,"Employing the complex daguerreotype process, Danh pictures individual crosses (or in one case, a Star of David), capturing the names and personal items affixed by different citizens. https://t.co/NT0zit1tgw",2020-05-24 19:45:51,0,4,259438
